imagefile	stimfile	corrAns	MRdir	angle	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	mentalrot_trials.thisRepN	mentalrot_trials.thisTrialN	mentalrot_trials.thisN	mentalrot_trials.thisIndex	blank.started	mr_answ_2.started	mr_answ_2.keys	mr_answ_2.corr	mr_answ_2.rt	blank.stopped	mr_answ.started	mr_answ.keys	mr_answ.corr	mr_answ.rt	byebye_text.started	byebye_text.stopped	participant	session	date	expName	psychopyVersion	frameRate	0
mr_images/3_a.png	mr_images/3_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	206	206	79	234.61595739983025	NA	NA	NA	NA	235.18254599999636	235.18254599999636	right	0	3,56652835759451	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,0171558134024963
mr_images/12_b.png	mr_images/12_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	155	155	62	779.2903804997914	NA	NA	NA	NA	779.8236428997479	779.8236428997479	left	1	1,9312774426362	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,36369624582585
mr_images/4_b.png	mr_images/4_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	84	84	108	348.01696000015363	NA	NA	NA	NA	348.5835961000994	348.5835961000994	left	1	3,56239653806551	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,587649767869152
mr_images/7_a.png	mr_images/7_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	135	135	175	686.7366194999777	NA	NA	NA	NA	687.2698526000604	687.2698526000604	right	0	2,05865736622945	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,832628033007495
mr_images/5_a.png	mr_images/5_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	202	202	125	656.290811299812	NA	NA	NA	NA	656.8240339001641	656.8240339001641	right	0	3,76589905886794	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,869851607014425
mr_images/1_a.png	mr_images/1_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	72	72	3	836.4824080001563	NA	NA	NA	NA	837.0157730001956	837.0157730001956	right	0	4,51909727414022	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,153683080920018
mr_images/1_a.png	mr_images/1_b_z_90.png	right	cw	90	NA	NA	NA	NA	0	189	189	4	734.2467049998231	NA	NA	NA	NA	734.7796990000643	734.7796990000643	left	1	3,99586026722681	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,451429376495071
mr_images/3_a.png	mr_images/3_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	178	178	74	823.5842051999643	NA	NA	NA	NA	824.1175724999048	824.1175724999048	left	1	3,89108572844998	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,609896758687682
mr_images/1_b.png	mr_images/1_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	75	75	19	122.9814515998587	NA	NA	NA	NA	123.56492230016738	123.56492230016738	left	1	3,28203972664778	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,25077039853204
mr_images/6_a.png	mr_images/6_b_z_90.png	right	cw	90	NA	NA	NA	NA	0	215	215	148	153.51061470014974	NA	NA	NA	NA	154.0619454998523	154.0619454998523	left	0	4,02759627290652	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,750607726979069
mr_images/3_a.png	mr_images/3_b_z_90.png	right	cw	90	NA	NA	NA	NA	0	120	120	76	713.7994389999658	NA	NA	NA	NA	714.3329416997731	714.3329416997731	right	1	4,64027006007381	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,638287670561113
mr_images/11_a.png	mr_images/11_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	52	52	30	578.2516516000032	NA	NA	NA	NA	578.8077250001952	578.8077250001952	left	1	2,31041836153599	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,246074459864758
mr_images/4_b.png	mr_images/4_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	8	8	109	438.3543897997588	NA	NA	NA	NA	438.9098407998681	438.9098407998681	right	0	3,39440159374499	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,805119885946624
mr_images/6_b.png	mr_images/6_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	160	160	159	592.9661944000982	NA	NA	NA	NA	593.5328139001504	593.5328139001504	right	1	4,21427491414943	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,117140294634737
mr_images/12_a.png	mr_images/12_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	124	124	50	569.490424099844	NA	NA	NA	NA	570.0527885998599	570.0527885998599	left	1	2,35109502493287	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,714780755690299
mr_images/7_a.png	mr_images/7_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	69	69	176	410.3291772999801	NA	NA	NA	NA	410.8749207998626	410.8749207998626	right	1	3,86760350994882	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,748567924485542
mr_images/4_a.png	mr_images/4_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	125	125	103	196.35889799986035	NA	NA	NA	NA	196.93788880016655	196.93788880016655	right	0	3,20622306279256	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,293185001122765
mr_images/11_a.png	mr_images/11_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	11	11	27	112.93299470003694	NA	NA	NA	NA	113.49969229986893	113.49969229986893	left	1	3,25542519809096	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,11698101751972
mr_images/7_b.png	mr_images/7_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	174	174	186	561.6539063998498	NA	NA	NA	NA	562.2205701000057	562.2205701000057	right	1	3,74663721930119	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,10379688499961
mr_images/4_b.png	mr_images/4_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	110	110	113	414.00772099988535	NA	NA	NA	NA	414.5744243999943	414.5744243999943	left	1	3,93068994322675	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,835054066381417
mr_images/3_a.png	mr_images/3_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	185	185	80	692.4859088999219	NA	NA	NA	NA	693.0190464998595	693.0190464998595	left	1	3,15870714370977	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,277849166537635
mr_images/7_b.png	mr_images/7_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	117	117	191	238.23218380007893	NA	NA	NA	NA	NA	238.76541939983144	right	0	3,89168771452387	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,935396932880394
mr_images/7_a.png	mr_images/7_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	158	158	174	652.4913306999952	NA	NA	NA	NA	653.0245559001341	653.0245559001341	left	1	3,96948006589082	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,621883435058408
mr_images/3_a.png	mr_images/3_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	169	169	77	392.8482050998136	NA	NA	NA	NA	393.3773473999463	393.3773473999463	left	1	3,99718639531056	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,0418361237971112
mr_images/3_b.png	mr_images/3_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	95	95	87	808.3197634001262	NA	NA	NA	NA	808.8860800000839	808.8860800000839	right	1	1,14038190725841	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,948018397320993
mr_images/5_b.png	mr_images/5_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	17	17	136	546.9893363998272	NA	NA	NA	NA	547.5560094001703	547.5560094001703	left	0	3,52348321923637	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,0889575734036043
mr_images/3_a.png	mr_images/3_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	90	90	83	554.7384575000033	NA	NA	NA	NA	555.2718460997567	555.2718460997567	right	0	3,02171184492181	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,702825057902373
mr_images/1_a.png	mr_images/1_a_z_135.png	left	cw	135	NA	NA	NA	NA	0	171	171	9	700.6679369001649	NA	NA	NA	NA	701.2012156997807	701.2012156997807	left	1	2,7775855451182	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,268555652699433
mr_images/1_b.png	mr_images/1_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	50	50	22	181.59005129989237	NA	NA	NA	NA	NA	182.15669470001012	left	0	3,48067676564096	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,441566648078151
mr_images/6_b.png	mr_images/6_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	29	29	164	297.55754159996286	NA	NA	NA	NA	298.1238685999997	298.1238685999997	left	1	3,25056561341626	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,530121168470942
mr_images/6_b.png	mr_images/6_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	207	207	163	321.78963880008087	NA	NA	NA	NA	NA	322.3372157998383	right	0	3,39593918967876	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,167778994538821
mr_images/6_a.png	mr_images/6_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	62	62	149	426.9059366001747	NA	NA	NA	NA	427.4391254000366	427.4391254000366	left	1	2,52455631000339	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,444963135407306
mr_images/9_b.png	mr_images/9_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	137	137	215	830.0499674999155	NA	NA	NA	NA	830.5833180001937	830.5833180001937	right	0	2,28475027673994	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,222781080869026
mr_images/9_b.png	mr_images/9_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	138	138	212	147.17818599985912	NA	NA	NA	NA	147.72803380014375	147.72803380014375	left	0	3,39659776407643	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,78494146943558
mr_images/7_a.png	mr_images/7_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	118	118	170	738.1793884001672	NA	NA	NA	NA	738.6989763001911	738.6989763001911	left	1	2,25684399940655	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,317935605417006
mr_images/9_b.png	mr_images/9_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	24	24	208	286.79208269994706	NA	NA	NA	NA	287.35864710016176	287.35864710016176	left	0	3,91942875625682	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,27052534732502
mr_images/9_a.png	mr_images/9_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	106	106	195	539.1237312001176	NA	NA	NA	NA	539.6569161000662	539.6569161000662	right	0	3,59103432219126	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,953651032526977
mr_images/7_b.png	mr_images/7_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	187	187	188	689.5362982000224	NA	NA	NA	NA	690.10268120002	690.10268120002	left	0	2,63198081430165	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,356365569517948
mr_images/1_a.png	mr_images/1_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	89	89	2	222.4009667001665	NA	NA	NA	NA	222.93433739989996	222.93433739989996	left	0	3,70253905342543	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,811357219819911
mr_images/12_a.png	mr_images/12_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	148	148	51	382.11223449977115	NA	NA	NA	NA	382.6788734998554	382.6788734998554	left	1	4,18464860090171	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,378481106483378
mr_images/5_b.png	mr_images/5_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	192	192	140	642.7593411998823	NA	NA	NA	NA	643.2925411001779	643.2925411001779	left	1	2,52191851937096	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,811379321035929
mr_images/3_b.png	mr_images/3_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	18	18	86	806.5909376000054	NA	NA	NA	NA	807.1365122999996	807.1365122999996	left	0	1,28421408720897	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,589489727397449
mr_images/9_b.png	mr_images/9_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	0	0	214	447.2031621001661	NA	NA	NA	NA	447.753136199899	447.753136199899	left	0	3,60129569945275	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,963699914631434
mr_images/9_a.png	mr_images/9_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	194	194	197	332.6733638001606	NA	NA	NA	NA	333.20588260004297	333.20588260004297	right	0	4,20190833866945	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,557132345740683
mr_images/9_a.png	mr_images/9_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	143	143	194	207.536583899986	NA	NA	NA	NA	208.11969339987263	208.11969339987263	left	0	1,32533857013914	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,506189440493472
mr_images/5_b.png	mr_images/5_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	92	92	138	110.54981279978529	NA	NA	NA	NA	111.13314539985733	111.13314539985733	left	1	1,68062728640507	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,804019025410526
mr_images/7_a.png	mr_images/7_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	103	103	178	453.9355954998173	NA	NA	NA	NA	454.4687537997961	454.4687537997961	left	1	3,2936357363651	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,101898656808771
mr_images/6_b.png	mr_images/6_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	13	13	167	793.9385083997622	NA	NA	NA	NA	794.4716656999663	794.4716656999663	right	0	3,33612722312682	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,189730903715827
mr_images/12_a.png	mr_images/12_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	33	33	53	132.0301919998601	NA	NA	NA	NA	132.59685389976948	132.59685389976948	right	1	3,72895887502819	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,447457372327335
mr_images/3_b.png	mr_images/3_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	7	7	85	695.3021003999747	NA	NA	NA	NA	695.8352338001132	695.8352338001132	right	1	5,46745821562945	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,723147442447953
mr_images/1_a.png	mr_images/1_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	4	4	5	226.05045079998672	NA	NA	NA	NA	226.61715940013528	226.61715940013528	right	0	0,782583666819847	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,730032420600765
mr_images/11_b.png	mr_images/11_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	108	108	40	529.5620249998756	NA	NA	NA	NA	NA	530.1108595998958	right	1	3,69627695230884	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,720906667294912
mr_images/6_a.png	mr_images/6_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	142	142	152	710.987433699891	NA	NA	NA	NA	711.5164740001783	711.5164740001783	left	0	2,37033681097091	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,58386479166802
mr_images/12_a.png	mr_images/12_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	102	102	48	116.1490943999961	NA	NA	NA	NA	116.6990514001809	116.6990514001809	right	1	3,25165893757366	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,638035305892117
mr_images/6_a.png	mr_images/6_a_z_135.png	left	cw	135	NA	NA	NA	NA	0	107	107	153	768.3418765999377	NA	NA	NA	NA	768.8751396001317	768.8751396001317	right	1	3,85250160752912	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,764517591684125
mr_images/9_a.png	mr_images/9_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	63	63	192	858.6626928998157	NA	NA	NA	NA	859.1958936001174	859.1958936001174	left	0	2,45433696600958	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,744913044036366
mr_images/5_a.png	mr_images/5_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	16	16	127	242.548402399756	NA	NA	NA	NA	243.08151810010895	243.08151810010895	left	1	3,29768518832861	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,838708775234409
mr_images/1_a.png	mr_images/1_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	93	93	6	802.60375439981	NA	NA	NA	NA	803.1412973999977	803.1412973999977	right	1	3,18211486501968	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,370552112231962
mr_images/3_a.png	mr_images/3_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	203	203	82	282.9635497997515	NA	NA	NA	NA	283.49244089983404	283.49244089983404	left	1	3,30915797027411	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,465545576415025
mr_images/12_a.png	mr_images/12_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	144	144	59	386.11586510017514	NA	NA	NA	NA	386.6446337001398	386.6446337001398	right	0	2,8971349473868	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,799171644146554
mr_images/5_a.png	mr_images/5_a_z_45.png	left	cw	45	NA	NA	NA	NA	0	130	130	121	367.5476613999344	NA	NA	NA	NA	368.0991385998205	368.0991385998205	left	1	1,63350744170021	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,0960502041270956
mr_images/3_b.png	mr_images/3_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	60	60	88	171.25807400001213	NA	NA	NA	NA	171.8249137001112	171.8249137001112	left	0	4,4899594487797	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,163930000620894
mr_images/11_a.png	mr_images/11_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	86	86	35	107.26704820012674	NA	NA	NA	NA	107.85026009986176	107.85026009986176	left	1	2,79468640984851	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,594616150134243
mr_images/11_b.png	mr_images/11_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	10	10	46	585.7005023998208	NA	NA	NA	NA	586.2339193997905	586.2339193997905	left	0	2,5393310978252	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,976726751658134
mr_images/4_b.png	mr_images/4_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	196	196	118	421.61109110014513	NA	NA	NA	NA	422.139951699879	422.139951699879	left	0	2,81154917794629	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,942673155223019
mr_images/12_b.png	mr_images/12_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	214	214	64	558.0711496998556	NA	NA	NA	NA	558.6042470000684	558.6042470000684	left	1	3,68300344314776	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,422264245920815
mr_images/1_b.png	mr_images/1_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	123	123	12	723.048146000132	NA	NA	NA	NA	723.6030478999019	723.6030478999019	right	1	3,31461814438808	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,212873628013767
mr_images/9_a.png	mr_images/9_b_z_90.png	right	cw	90	NA	NA	NA	NA	0	193	193	196	444.2202372997999	NA	NA	NA	NA	444.77052260003984	444.77052260003984	left	0	2,72789122755058	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,0237963857362047
mr_images/3_b.png	mr_images/3_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	22	22	95	290.69150849990547	NA	NA	NA	NA	291.2247831998393	291.2247831998393	right	0	3,73697621168685	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,946510984213091
mr_images/4_b.png	mr_images/4_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	186	186	110	307.8224508999847	NA	NA	NA	NA	308.389065799769	308.389065799769	left	0	2,13438504646183	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,690493689733557
mr_images/5_b.png	mr_images/5_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	38	38	137	506.4950522999279	NA	NA	NA	NA	507.033864099998	507.033864099998	left	1	2,34192302057636	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,403773860656656
mr_images/5_b.png	mr_images/5_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	134	134	142	279.9472254998982	NA	NA	NA	NA	280.4986159000546	280.4986159000546	left	0	2,89381028406205	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,413262727553956
mr_images/1_b.png	mr_images/1_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	173	173	15	138.7125731999986	NA	NA	NA	NA	139.27926099998876	139.27926099998876	right	0	3,28013170856866	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,0474455821095035
mr_images/3_b.png	mr_images/3_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	116	116	84	355.28683939995244	NA	NA	NA	NA	355.84914579987526	355.84914579987526	left	0	2,92834306534496	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,191306654014625
mr_images/6_a.png	mr_images/6_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	112	112	155	142.12879210012034	NA	NA	NA	NA	142.69549289997667	142.69549289997667	right	0	4,42014811994158	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,753552314941771
mr_images/5_a.png	mr_images/5_a_z_135.png	left	cw	135	NA	NA	NA	NA	0	98	98	129	396.7269315999001	NA	NA	NA	NA	397.2934273998253	397.2934273998253	right	1	3,09084800435813	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,951355968485586
mr_images/7_a.png	mr_images/7_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	35	35	173	743.0621217000298	NA	NA	NA	NA	743.595281700138	743.595281700138	right	0	3,57373220354202	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,172185696312226
mr_images/9_a.png	mr_images/9_a_z_135.png	left	cw	135	NA	NA	NA	NA	0	131	131	201	790.9387762998231	NA	NA	NA	NA	791.4720235997811	791.4720235997811	right	1	2,595268522884	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,686619840678759
mr_images/11_b.png	mr_images/11_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	136	136	37	450.6027822000906	NA	NA	NA	NA	451.1691676997579	451.1691676997579	right	1	3,29747407717514	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,714887343463488
mr_images/12_a.png	mr_images/12_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	113	113	56	261.37891520000994	NA	NA	NA	NA	261.92996060010046	261.92996060010046	left	0	2,80272328530554	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,803074763272889
mr_images/1_a.png	mr_images/1_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	88	88	7	855.2964131999761	NA	NA	NA	NA	855.8297556000762	855.8297556000762	right	1	3,43641273395042	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,811510464758612
mr_images/12_b.png	mr_images/12_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	179	179	70	340.53462450020015	NA	NA	NA	NA	341.1012097001076	341.1012097001076	left	0	3,1315887773817	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,70361355075147
mr_images/6_a.png	mr_images/6_a_z_45.png	left	cw	45	NA	NA	NA	NA	0	111	111	145	264.17860150011256	NA	NA	NA	NA	264.73279750021175	264.73279750021175	left	1	2,69525407862966	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,894739570678212
mr_images/9_b.png	mr_images/9_b_z_135.png	left	cw	135	NA	NA	NA	NA	0	20	20	213	512.2274632998742	NA	NA	NA	NA	512.7606254997663	512.7606254997663	left	1	3,10561056443839	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,670325253973715
mr_images/6_a.png	mr_images/6_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	2	2	151	740.483323500026	NA	NA	NA	NA	741.0122549999505	741.0122549999505	right	0	2,32701433615875	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,640687126084231
mr_images/5_a.png	mr_images/5_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	156	156	131	337.07264170004055	NA	NA	NA	NA	337.6024758000858	337.6024758000858	left	1	3,24228606952238	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,819398032384925
mr_images/4_b.png	mr_images/4_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	109	109	114	369.73484240006655	NA	NA	NA	NA	370.2638082001358	370.2638082001358	left	0	1,91602554594283	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,927468564244919
mr_images/3_a.png	mr_images/3_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	5	5	72	638.8933314997703	NA	NA	NA	NA	639.4598333998583	639.4598333998583	left	0	4,15588740081875	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,131717252661474
mr_images/7_b.png	mr_images/7_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	146	146	184	571.6691804998554	NA	NA	NA	NA	572.2358221001923	572.2358221001923	left	0	3,17822164026439	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,521624991088174
